time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
21.469562,1.538361,-1.105378,-0.122150
21.499680,1.700616,-2.850145,0.109152
21.539836,0.831064,-1.330743,-0.447791
21.569954,0.793168,-0.962078,-0.415895
21.600071,1.186458,-1.373500,-0.233289
21.640228,1.346671,-1.668714,-0.206812
21.670346,1.160620,-1.544768,-0.022935
21.712978,0.829854,-0.614996,-0.331408
21.743096,0.494529,0.361433,-0.393924
21.783252,0.763979,0.104478,-0.315786
21.813370,1.262663,-0.117458,-0.153338
21.843487,0.546421,1.166112,-0.143337
21.883644,-1.279374,2.494336,-0.074961
21.913762,-2.740218,2.427135,0.076932
21.943879,-3.244403,2.053547,0.230602
21.984036,-1.452998,2.043012,0.347861
22.014154,0.147731,3.574896,0.433734
22.044271,-0.412440,2.970635,0.459174
22.074389,-1.796816,1.283234,0.960810
22.114545,-2.015459,0.189691,1.108373
22.144663,-1.438439,-0.118854,0.722779
22.174780,-0.635032,-0.570054,0.383923
22.214937,-0.102591,-1.409993,0.231704
22.245055,0.596553,-1.930624,-0.010053
22.275172,0.888778,-2.119715,-0.078937
22.305290,-0.192292,-0.152940,0.311232
22.335442,-0.731266,1.607750,0.194586
22.375598,-0.619293,0.177024,0.394210
22.405716,0.195779,0.560108,-0.047492
22.435834,1.306299,0.077666,0.229507
22.465951,-0.389050,-1.138375,-0.060068
22.506108,0.542208,-0.893960,-0.635475
22.536225,1.806046,-0.350700,-0.383199
22.566343,1.850994,-1.569335,0.001639
22.606500,1.569965,-2.269029,-0.038210
22.636617,1.109934,-1.031813,-0.307833
22.666735,1.075211,-0.542027,-0.186906
22.706891,1.605485,-1.409806,-0.077101
22.737009,1.536951,-1.731737,-0.145985
22.767127,1.637114,-1.436159,-0.147080
22.807283,0.845943,-0.663238,-0.362324
22.837401,0.901358,-0.095515,-0.352322
22.867518,0.995174,0.001327,-0.114170
22.907675,0.940201,0.146479,-0.158195
22.937793,-0.015867,1.416462,-0.112059
22.967910,-0.900092,2.158767,-0.051792
23.008067,-2.288213,2.897343,-0.149451
23.038185,-2.355694,2.297849,0.148454
23.068302,-2.251415,1.205755,0.894589
23.108459,-0.948830,2.456573,1.392570
23.138576,-0.922763,1.913675,1.039859
23.168694,-2.053481,0.817615,1.001412
23.208851,-1.636193,0.466175,0.903481
23.238968,-1.928668,-0.382441,0.761392
23.269086,-1.253648,-0.465864,0.469401
23.299203,-0.232794,-0.878414,0.272951
23.339360,0.469969,-1.896422,-0.289186
23.369478,0.852318,-1.958529,-0.362359
23.399595,0.334251,-0.199100,0.068978
23.439751,-0.963747,1.208300,0.081131
23.469868,-0.428911,0.543744,0.333829
23.499986,0.429041,-0.054042,0.019662
23.540143,1.494355,-0.246408,0.834525
23.570260,0.019929,-0.509731,0.184082
23.600378,-0.407649,-0.835041,-0.157509
23.640535,1.599647,0.418237,-1.020872
23.670652,2.432430,-0.064291,-0.557180
23.700770,2.562595,-2.077642,-0.241604
23.740926,1.954049,-0.662443,-0.033332
23.771044,1.081464,-0.809461,-0.417075
23.801161,0.545307,-1.180030,-0.409397
23.841318,1.534393,-1.220921,-0.230311
23.871436,1.709415,-0.809889,-0.161847
23.901553,1.705313,-1.012554,-0.106333
23.941710,0.784860,-0.798104,-0.294437
23.971828,0.526021,-0.207649,-0.403472
24.001945,0.642947,0.262699,-0.198131
24.042102,0.591466,1.007156,-0.169412
24.072219,-0.160825,2.451604,-0.109750
24.102337,-1.556091,3.034221,0.084602
24.132455,-2.679031,2.739565,0.249953
24.172611,-2.374709,1.581547,0.664034
24.202729,-0.818978,2.613622,0.547652
24.232846,-0.356655,2.703196,0.657512
24.273003,-1.464803,1.474922,0.808060
24.303121,-1.968644,0.454877,0.647718
24.333238,-1.544846,-0.075627,0.427939
24.373395,-0.491090,-0.201635,0.366474
24.403513,0.218665,-0.550919,0.061945
24.433631,0.669332,-1.304319,-0.286854
24.473788,1.080196,-2.363025,-0.564330
24.503905,-0.425512,-0.777040,-0.059372
24.534023,-0.558747,0.874650,-0.080496
24.574180,-0.781682,0.232417,0.203503
24.604297,-0.563205,0.755545,-0.229133
24.634415,1.523078,0.790220,0.606725
24.674571,-0.109279,-1.217842,-0.028759
24.704689,-0.418155,-0.805498,-0.878966
24.734807,1.554339,-0.088581,-0.994298
24.774963,1.694316,-1.745338,-0.212817
24.805081,1.164207,-2.166245,0.076618
24.835198,1.290368,-1.219074,0.014749
24.875355,1.006570,-0.833422,-0.029418
24.905473,1.224978,-1.073587,0.059037
24.935590,1.186025,-1.626918,-0.154792
24.975747,1.082277,-1.096652,-0.276785
25.005865,0.850041,-1.007473,-0.101008
25.035982,0.029354,-0.778650,-0.173250
25.066100,0.013182,0.042359,-0.458141
25.106256,0.493250,0.087484,0.014664
25.136374,0.805722,-0.043170,0.121062
25.166491,0.327264,0.347735,0.003283
25.206648,-0.944088,2.070484,-0.110247
25.236766,-1.787783,2.954897,-0.032382
25.266883,-2.184437,2.105531,0.219760
25.307040,-1.145593,1.574180,0.560937
25.337158,-0.812060,2.539535,1.080746
25.367275,-1.052295,1.996318,0.890850
25.407432,-1.972613,0.591895,0.844715
25.437553,-1.599746,0.449690,0.761261
25.467670,-1.561114,-0.039538,0.549216
25.507827,-0.767175,-0.356977,0.195889
25.537944,-0.015753,-0.880641,-0.001822
25.568062,0.485968,-1.636800,-0.239925
25.608219,0.708199,-2.004648,-0.406359
25.638336,-0.660665,0.426845,-0.071327
25.668454,-0.971776,1.466496,0.321535
25.713596,-0.466564,-0.374335,0.038777
25.743713,0.060576,0.790133,0.063892
25.783870,2.328617,-0.168570,0.607011
25.813988,0.034259,-0.595064,0.234099
25.844105,0.263410,-0.680104,-0.974103
25.884262,1.638296,-0.344500,-0.705271
25.914379,2.023707,-1.485263,-0.132445
25.944497,2.117074,-1.543942,0.041901
25.974615,1.442163,-1.123210,-0.407228
26.014771,0.216448,-1.067087,-0.432398
26.044889,0.753807,-1.277440,-0.229197
26.075006,1.674228,-1.443966,0.011140
26.115163,1.252570,-0.939835,-0.162821
26.145281,0.678020,-1.016745,-0.260510
26.175398,0.505949,-0.923824,-0.251407
26.215555,0.796076,0.249206,-0.057234
26.245673,0.938779,0.236251,-0.065347
26.275790,1.181406,-0.110471,-0.407778
26.305908,0.852466,0.797779,-0.229292
26.336060,-0.374080,1.749683,0.226709
26.366177,-2.234353,2.553227,0.191467
26.406334,-3.852495,2.098825,0.291057
26.436448,-2.986710,1.242685,0.291890
26.466566,-1.612027,2.145509,0.445311
26.506723,-0.451567,2.947705,0.508826
26.536840,-1.614101,1.226863,0.623705
26.566958,-2.316231,0.200844,0.727931
26.607115,-1.330962,0.049134,0.563671
26.637232,-0.606010,-0.244741,0.238920
26.667350,-0.092148,-0.940013,0.067609
26.707507,0.628329,-1.603820,-0.027285
26.737624,0.589513,-1.576372,0.109653
26.767742,-0.911443,0.178067,0.133246
26.807898,-0.814514,0.273171,0.007412
26.838016,-0.526323,-0.085150,0.558233
26.868134,-0.746861,0.734149,0.350900
26.908290,1.136221,0.211007,0.134089
26.938408,1.349456,-0.684237,0.201137
26.968525,0.032457,-1.302123,-0.515940
27.008682,2.049252,-0.274658,-0.620028
27.038800,2.514077,-1.349839,-0.010889
27.068917,2.142274,-0.832604,0.108308
27.099035,1.766172,-0.939817,-0.623964
27.139192,0.416755,-1.680102,-0.442854
27.169309,0.813255,-1.588119,-0.089207
27.199427,1.314166,-0.949185,-0.035224
27.239583,1.485506,-0.852461,-0.319793
27.269701,1.701585,-1.392787,-0.315748
27.299819,1.195739,-1.093404,-0.315198
27.339975,0.970473,-0.151645,-0.446063
27.370093,1.027965,0.634803,-0.571621
27.400211,1.183931,0.727174,-0.261549
27.440367,0.577551,1.092540,0.300430
27.470485,-0.437296,1.750867,0.177516
27.500602,-1.653285,2.472906,0.252133
27.540759,-2.403834,2.809184,0.603878
27.570877,-2.367825,1.795048,1.001243
27.600994,-1.309904,2.485394,1.295664
27.641151,-0.318905,2.999673,1.217623
27.671269,-1.462826,1.166023,1.298890
27.701386,-2.377503,0.069675,1.086598
27.741543,-1.463824,-0.296787,0.362625
27.771661,-0.582027,-0.778470,0.449010
27.801778,-0.045822,-1.351407,0.277423
27.841935,0.780358,-2.003973,-0.235667
27.872052,1.225249,-2.210504,-0.130937
27.902170,-0.995756,-0.273047,0.392811
27.942327,-0.931936,1.000882,-0.027015
27.972444,0.153697,-0.069930,0.339187
28.002562,-0.843220,-0.492221,0.012858
28.032680,0.205177,0.406729,0.223450
28.072836,0.013503,-0.733039,0.016263
28.102954,-0.558111,-1.373673,-0.343269
28.133071,1.223348,-0.643186,-0.599863
28.173228,1.920853,-1.626969,0.077967
28.203346,1.560047,-1.860063,0.048854
28.233463,1.447605,-0.664580,-0.506821
28.273620,0.901661,-0.962360,-0.346848
28.303738,1.594143,-1.544967,-0.155665
28.333855,1.893444,-1.766930,-0.104410
28.374012,1.289143,-1.190270,-0.244471
28.404130,1.038430,-1.141368,0.019953
28.434247,0.865507,0.243515,-0.258070
28.474404,0.872072,0.602062,-0.145900
28.504522,1.046653,0.121146,-0.241151
28.534639,0.552067,1.196951,-0.041425
28.574796,-1.205296,2.100659,0.243965
28.604913,-2.317136,3.091861,0.258346
28.635031,-2.447727,2.799907,0.210518
28.675188,-2.207709,1.416657,0.647957
28.705305,-0.678708,2.723880,0.897151
28.735423,-0.007365,2.681692,0.696652
28.775580,-1.440465,0.890527,0.937442
28.805697,-2.335101,0.240623,0.900106
28.835815,-1.798079,0.042699,0.712833
28.865933,-1.212542,-0.398862,0.466386
28.906089,-0.075557,-0.916529,0.084857
28.936207,0.525149,-1.428669,-0.110694
28.966324,0.976110,-1.832755,-0.275467
29.006481,-0.302081,-1.054807,0.078287
29.036599,-0.806125,0.904362,0.223882
29.066716,-1.339473,0.728250,0.506863
29.106873,-0.096436,0.122004,0.162485
29.136991,0.489346,0.287553,0.172729
29.167108,1.352842,-0.703718,-0.086603
29.207265,-0.052914,-1.346292,-0.443561
29.237383,0.905790,-0.958991,-0.869011
29.267500,1.462109,-1.006459,-0.449508
29.307657,2.013954,-2.010830,-0.021069
29.337775,1.692916,-1.031515,-0.190635
29.367892,1.179552,-0.667164,-0.298949
29.408049,1.157434,-1.300093,-0.213095
29.438167,1.455946,-1.420755,-0.202504
29.468284,1.068624,-1.400848,-0.105138
29.508441,1.057662,-1.780201,-0.042987
29.538559,0.593949,0.068947,-0.146868
29.568676,0.578710,0.517133,-0.131942
29.608833,1.098885,-0.077184,-0.394287
29.638951,1.324834,0.279639,-0.138356
29.669068,0.141851,1.642218,0.109679
29.699186,-1.327854,2.356076,0.081350
29.739343,-3.670987,2.841813,0.140085
29.769460,-3.767512,1.890180,0.410129
29.799578,-2.436572,1.486974,0.508285
29.839734,-0.114638,3.332560,0.823152
29.869852,-0.625414,2.479402,0.849874
29.899970,-1.726448,0.929713,1.181170
29.940126,-2.270903,0.015656,0.788079
29.970244,-1.271002,-0.140888,0.376077
30.000362,-0.241735,-0.195904,0.281566
30.040518,0.347375,-1.174836,-0.178435
30.070636,1.074530,-2.142891,-0.428545
30.100754,1.289922,-2.382792,-0.258070
30.140910,-0.475046,1.289825,0.142567
30.171028,-0.651773,1.638286,0.371051
30.201146,-0.155709,-0.356587,0.353880
30.241302,0.394855,0.703760,0.398634
30.271420,1.701742,-0.388880,0.138278
30.301537,-0.651743,-1.162801,-0.045191
30.341694,0.734725,-0.963287,-0.815625
30.371812,1.612451,-0.705705,-0.296127
30.401929,1.675043,-2.013736,-0.205327
30.432047,1.829722,-2.564437,-0.335386
30.472207,1.414480,-0.578077,-0.313634
30.502324,1.374645,-0.519818,-0.193577
30.532442,1.219177,-1.340785,-0.563566
30.572599,1.553557,-1.761679,-0.417128
30.602716,1.722170,-1.524163,-0.136131
30.632834,1.023074,-0.256933,-0.297366
30.672991,0.727857,0.160264,-0.203711
30.703108,0.945032,-0.427007,-0.344255
30.733226,1.565188,0.284133,-0.180196
30.773383,-0.313220,1.854968,-0.061746
30.803500,-2.148136,2.575261,0.042378
30.833618,-3.120894,3.463145,0.051741
30.882525,-2.371611,1.642770,0.517969
30.912642,-0.728434,2.732111,0.979462
30.942760,0.427889,3.233784,0.974437
30.982917,-0.782070,1.423794,1.073220
31.013034,-1.744173,0.494009,1.075644
31.043152,-1.885249,-0.120237,0.794970
31.083309,-0.780031,-0.247924,0.559789
31.113426,-0.017776,-0.790588,0.260068
31.143544,0.448414,-1.587894,-0.302085
31.183701,1.187316,-2.296913,-0.606608
31.213818,0.144886,-0.961805,0.008180
31.243936,-1.180107,1.402160,0.392623
31.274054,-0.746872,0.988270,0.629591
31.314210,-0.177427,0.052509,0.105015
31.344328,0.714643,0.174135,0.512763
31.384485,-1.451227,-1.662628,0.169793
31.414602,-0.468094,-1.615391,-0.627724
31.444718,1.068902,-0.402933,-0.917545
31.474865,1.956015,-1.333028,-0.274111
31.504982,2.279382,-2.194026,0.067621
31.535100,1.864891,-1.213984,-0.175297
31.575257,1.129058,-0.957801,-0.342292
31.605374,1.114991,-1.172269,-0.171836
31.635492,1.157870,-1.464627,-0.171822
31.675649,1.486433,-1.742378,-0.212797
31.705766,1.070494,-1.362003,-0.270731
31.735884,0.536429,0.076693,-0.228905
31.776041,0.958179,-0.245158,-0.225344
31.806158,1.295659,0.320783,-0.237470
31.836276,1.204937,1.195433,0.054687
31.876433,-0.628792,1.835084,0.101862
31.906550,-2.036490,2.662193,0.421724
31.936668,-2.163142,3.135433,0.526279
31.976825,-1.931233,1.802228,1.147925
32.006942,-1.717484,2.278113,1.510185
32.037060,-0.510629,2.949167,1.040797
32.067178,-0.945585,2.084296,0.856175
32.107334,-2.009039,0.717192,0.713727
32.137452,-1.995325,0.195029,0.507606
32.167570,-1.096165,0.103280,0.398486
32.207726,0.126102,-0.682839,0.210508
32.237844,0.252674,-1.673326,-0.110290
32.267962,0.896486,-2.063001,-0.439438
32.308118,-0.224425,-1.202429,0.036484
32.338236,-0.889610,0.929386,0.060210
32.368354,-0.596427,0.962326,0.507478
32.408511,-0.729851,-0.483664,-0.160478
32.438628,0.087003,0.172259,0.046362
32.468746,1.849323,-0.839882,0.102015
32.508902,-0.110308,-0.793548,-0.221882
32.539019,0.516114,-0.813678,-0.769025
32.569137,1.495306,-0.813079,-0.415293
32.609294,2.228346,-1.941654,-0.023854
32.639411,1.878268,-1.458296,-0.186451
32.669529,1.201707,-0.901816,-0.570171
32.709687,0.957055,-0.864924,-0.330252
32.739804,1.536275,-1.451403,-0.189015
32.769922,1.624085,-1.465471,-0.233662
32.810079,1.556615,-1.219705,-0.018070
32.840196,0.824186,-0.349567,-0.327358
32.870314,0.710551,0.641437,-0.322777
32.900431,0.685331,-0.016774,-0.120486
32.940587,0.696055,-0.382002,-0.369393
32.970706,0.069044,0.821014,-0.113735
33.000823,-0.574953,1.934878,-0.020250
33.040979,-2.119356,3.256196,0.069735
33.071097,-2.234473,2.723343,0.383377
33.101214,-1.806339,1.538505,0.921043
33.141371,-1.267086,2.544070,1.411915
33.171489,-1.026410,1.959272,1.017036
33.201607,-1.894826,0.996312,1.037213
33.241764,-2.444080,0.159640,1.049009
33.271882,-2.342845,-0.292601,0.733052
33.301999,-1.329582,-0.200868,0.465478
33.342156,0.074937,-0.962088,0.089486
33.372274,0.760703,-1.702760,-0.284962
33.402392,1.202319,-2.056882,-0.351378
33.442547,0.180168,-0.334206,-0.138986
33.472665,-1.214309,1.209270,0.077694
33.502783,-0.871020,0.369244,0.635157
33.542939,0.240543,-0.126496,0.205960
33.573057,1.119291,0.133913,0.627015
33.603175,0.398107,-0.987118,0.152514
33.643331,-0.278164,-1.441169,-0.807337
33.673449,1.377190,-0.437947,-0.949829
33.703567,1.597557,-0.866746,-0.158792
33.733684,2.563667,-2.537003,0.236365
33.773841,1.399649,-0.473573,-0.438218
33.803959,0.981473,-0.581387,-0.644593
33.834076,1.538907,-1.247695,-0.328593
33.874233,1.859224,-1.115009,-0.219090
33.904351,1.331030,-1.560706,-0.091006
33.934468,0.688535,-1.341861,-0.218161
33.974625,0.508408,-0.010131,-0.452499
34.004743,0.792696,-0.175343,-0.085273
34.034860,0.938534,-0.095667,-0.075432
34.075017,0.648709,1.075768,-0.019872
34.105135,-0.410180,2.054736,0.077004
34.135252,-1.605013,2.775671,0.324024
34.175409,-2.801664,2.750975,0.771465
34.205527,-2.451240,1.625690,0.786804
34.235644,-1.872916,2.169667,0.647242
34.275801,-0.478236,3.032234,0.796449
34.305919,-1.103299,1.672912,1.242648
34.336037,-2.091230,0.596366,1.244734
34.376193,-2.107976,-0.278220,0.694068
34.406311,-1.003580,-0.343144,0.491579
34.436429,0.023771,-0.681693,0.204914
34.476585,0.782262,-1.773862,-0.267008
34.506703,0.949149,-2.180253,-0.506286
34.536821,-0.515697,-1.160225,-0.060810
34.566938,-0.618132,0.825702,0.219245
34.607095,-1.162294,0.228345,0.498656
34.637213,0.296229,-0.523515,0.135032
34.667330,0.467605,0.224143,0.401725
34.707487,0.371031,-0.382229,0.447219
34.737605,-0.508494,-1.306476,0.175736
34.767722,0.037934,-0.837884,-0.683629
34.807879,2.116143,-0.495090,-0.516497
34.837997,1.846972,-2.076476,-0.223021
34.883144,1.758002,-0.746014,-0.171467
34.913261,0.820368,-0.608185,-0.227995
34.943379,0.822056,-1.122373,-0.211877
34.983536,1.911094,-1.314992,-0.202711
35.013653,1.908620,-1.126318,-0.154978
35.043771,1.833866,-1.577751,-0.016749
35.083928,0.514659,-0.256261,-0.285902
35.114046,0.525292,0.434867,-0.243490
35.144163,1.112675,0.169856,-0.038776
35.184320,0.581375,1.270268,0.037972
35.214438,0.004201,2.205224,-0.002411
35.244555,-1.315569,2.376590,0.162052
35.274673,-3.102255,3.065440,0.392234
35.314830,-3.289553,1.213563,0.542247
35.344947,-1.977495,2.232444,0.760131
35.375065,-0.322022,3.120170,0.841398
35.415222,-0.744864,1.667170,0.839101
35.445339,-2.013538,0.477816,0.960546
35.475461,-2.102173,-0.088838,0.661020
35.515618,-1.017672,-0.209920,0.415877
35.545735,-0.045820,-0.514014,0.189430
35.575853,0.569631,-1.117679,-0.215004
35.605971,0.932360,-2.045054,-0.449101
35.646127,-0.368220,-1.568431,0.058587
35.676245,-0.526265,0.689444,0.090454
35.706363,-0.705190,0.907003,0.607423
35.746519,-0.020259,-0.336720,-0.100497
35.776637,0.723734,0.674578,0.016672
35.806755,1.923400,-0.253102,0.487910
35.846911,0.217904,-1.042641,-0.347747
35.877029,0.773743,-0.692633,-1.207627
35.907147,2.538450,-0.473395,-0.815123
35.947304,2.239214,-1.826736,-0.147064
35.977421,1.490876,-1.186102,-0.403863
36.007539,1.107248,-1.182969,-0.667992
36.047696,1.050402,-1.173547,-0.312851
36.077813,1.758770,-1.352126,-0.314477
36.107931,1.383678,-1.593006,-0.390387
36.148088,0.967211,-2.066947,-0.163668
36.178205,0.806216,0.590144,-0.264795
36.208323,0.720705,0.633194,-0.112655
36.248480,0.623077,-0.812582,-0.318231
36.278597,0.854629,1.204580,-0.158077
36.308715,0.181490,1.665200,0.055720
36.348872,-1.890273,2.692942,0.290182
36.378990,-2.837735,3.172920,0.414361
36.409107,-2.893084,1.685234,0.606600
36.449265,-1.579619,2.406730,0.743272
36.479383,-0.316033,3.238692,0.567066
36.509500,-0.895413,2.306865,0.761367
36.549657,-1.826519,0.675341,1.236360
36.579775,-1.655416,-0.011761,0.593294
36.609892,-1.166295,-0.197293,0.276617
36.640010,-0.425626,-0.496853,0.171831
36.680167,0.078613,-1.770085,-0.250590
36.710284,0.524554,-2.869757,-0.562564
36.740402,-1.607429,-1.261378,0.087448
36.780559,-0.788000,1.384163,0.274296
36.810676,-0.538717,0.388102,0.119848
36.840794,-0.380839,-0.304633,-0.416338
36.880951,1.533221,-0.603780,0.273267
36.911069,0.534559,0.249778,0.530920
36.941186,0.314838,-0.674590,-0.425316
36.981343,1.311513,-0.841245,-0.331051
37.011461,2.126899,-1.930140,-0.195203
37.041578,2.108954,-1.711506,-0.105641
37.081735,1.346554,-1.475606,-0.480839
37.111853,0.834354,-1.434077,-0.456884
37.141970,1.217541,-1.511130,-0.360488
37.182127,1.707804,-1.568560,-0.237933
37.212245,1.526984,-1.181301,-0.158026
37.242362,1.002610,-1.030514,-0.165244
37.282519,0.708466,0.079292,-0.406785
37.312637,0.886709,0.162008,-0.155926
37.342755,1.516303,0.069017,0.030105
37.382911,0.300998,1.630196,-0.048472
37.413029,-0.711623,2.150763,-0.009739
37.443147,-1.787570,3.290677,0.324092
37.473264,-2.527759,2.938630,0.541731
37.513421,-2.477976,1.703117,0.910203
37.543539,-1.169016,2.737024,1.101218
37.573656,-0.377391,2.612440,1.154523
37.613813,-1.751795,1.069252,1.438126
37.643931,-2.484086,0.260896,0.855680
37.674048,-1.635112,-0.091235,0.543556
37.714205,-0.561498,-0.354124,0.350053
37.744323,0.164298,-0.896479,-0.021809
37.774441,0.748613,-1.790624,-0.340911
37.814597,1.207572,-2.859290,-0.489541
37.844715,-0.710859,-0.290541,-0.016816
37.874833,-0.938260,1.264600,0.575399
37.914989,-0.104085,0.250010,0.414648
37.945107,0.292645,0.505408,-0.200917
37.975225,1.415207,-0.690851,0.417247
38.015382,-0.475687,-0.726572,0.226468
38.045499,0.413058,-0.556720,-0.874711
38.075617,2.303434,-0.884546,-0.752049
38.115774,3.018069,-1.546891,-0.040823
38.145891,2.387211,-0.755613,-0.331409
38.176009,1.054222,-1.134609,-0.572893
38.206127,0.604521,-1.206041,-0.530767
38.246283,1.777043,-1.342842,-0.498890
38.276401,1.175955,-1.162840,-0.553268
38.306519,0.834521,-1.293735,-0.343034
38.346676,0.676188,-0.522343,-0.374376
38.376793,0.894781,-0.171772,-0.603752
38.406911,0.636498,-0.062742,-0.319404
38.447068,0.735756,0.571395,-0.056388
38.477185,0.068068,1.507804,-0.071245
38.507303,-1.561291,2.453508,0.299042
38.547460,-2.955963,2.964459,0.446402
38.577577,-2.796018,1.781360,0.712871
38.607695,-1.916071,1.904066,0.908378
38.647852,-0.121277,3.147496,0.919292
38.677969,-1.007789,1.838674,1.281010
38.708087,-2.130212,0.859437,1.362215
38.748244,-2.194923,-0.033026,0.560665
38.778362,-1.304307,-0.050730,0.439519
38.808479,-0.263346,-0.353417,0.411376
38.848636,0.370474,-1.477203,-0.249669
38.878754,1.086601,-2.391156,-0.631881
38.908871,0.325807,-2.350515,-0.201548
38.949028,-0.905980,1.559022,0.430241
38.979146,-1.194107,0.810529,0.573415
39.009263,0.536484,-0.745771,-0.074059
39.049420,1.077686,0.334118,0.561279
39.079538,1.284406,-0.484760,0.387393
39.109656,-0.828803,-1.279953,-0.187505
39.139773,0.591872,-0.870772,-1.289111
39.179930,1.988451,-0.911098,-0.336467
39.210048,2.486055,-2.391740,-0.169019
39.240165,2.422051,-1.627041,-0.344291
39.280322,0.245822,-1.128078,-0.660980
39.310440,0.209138,-1.282122,-0.515124
39.340557,0.869437,-1.417871,-0.389227
39.380714,1.588848,-1.754696,-0.355722
39.410832,1.854413,-1.409182,-0.196032
39.440949,0.596305,0.668861,-0.275183
39.481107,0.898906,-0.128905,-0.127584
39.511225,1.395793,-0.028765,-0.483762
39.541343,0.594979,1.711644,-0.053977
39.581499,-1.195869,1.989566,0.394211
39.611617,-2.659410,3.499247,0.464478
39.641735,-3.007678,2.675895,0.490399
39.681892,-2.264099,1.891553,0.753264
39.712009,-0.615528,3.137052,1.028935
39.742127,-0.256796,2.998387,1.081437
39.782284,-1.758866,0.998240,1.136635
39.812401,-2.113565,0.212278,0.901036
39.842519,-1.451022,-0.031603,0.739293
39.882676,-0.413688,-0.276643,0.572339
39.912793,0.073190,-0.816919,0.184008
39.942911,0.907039,-1.834090,-0.384864
39.973029,1.364711,-2.682397,-0.589210
40.013186,-0.428419,0.235599,-0.022319
40.043303,-1.157874,0.953147,0.208135
40.073421,-0.451461,0.148649,0.548328
40.113578,0.705660,0.046511,0.123442
40.143695,1.792149,-1.121658,0.067556
40.173813,-1.325892,0.630411,0.407548
40.213970,0.123501,-2.075145,-0.770670
40.244087,0.918404,-0.607741,-0.874419
40.274205,1.694940,-0.621226,-0.389754
40.314362,2.627281,-2.946006,-0.338076
40.344479,1.700061,-0.947683,-0.338995
40.374597,0.519880,-0.696416,-0.457052
40.414754,1.029873,-1.242442,-0.422851
40.444872,1.408708,-1.816369,-0.302374
40.474989,1.880339,-2.616330,0.010865
40.515146,0.848649,0.459851,-0.395859
40.545264,0.918878,0.867516,-0.162058
40.575381,0.930530,-0.307954,-0.199113
40.615538,1.081422,1.339928,-0.048740
40.645656,0.007301,1.656989,0.229028
40.675773,-1.780359,2.823084,0.427324
40.715930,-2.860248,2.788822,0.411780
40.746048,-3.306171,1.470092,0.718209
40.776166,-2.089154,2.465986,1.063383
40.816322,-0.160666,3.113366,0.685471
40.846440,-1.192939,1.752725,0.902309
40.876558,-1.621390,0.953735,1.058132
40.906675,-1.521537,0.362156,0.760418
40.946832,-0.695540,-0.060466,0.456511
40.976950,-0.073442,-0.677440,0.143360
41.007067,0.440911,-1.561509,-0.391945
41.047224,0.730166,-2.787249,-0.502767
41.077342,-0.701535,-0.596581,-0.104900
41.107460,-1.034520,1.229581,0.255754
41.147616,-0.185514,-0.342972,0.587821
41.177734,0.388397,-0.197695,0.027731
41.207852,1.362805,-0.050606,0.284660
41.248009,-0.546012,-0.512992,0.066182
41.278126,-0.496167,-1.261715,-0.812204
41.308244,1.623369,-0.287005,-0.922431
41.348401,2.701314,-1.267654,-0.370521
41.378518,2.748698,-2.266313,-0.294200
41.408636,1.825846,-1.203162,-0.484510
41.448793,0.337397,-1.190351,-0.350902
41.478912,0.960140,-1.613182,-0.153591
41.509030,1.385429,-1.817045,-0.199980
41.549187,1.698724,-2.347975,-0.370108
41.579305,0.710141,0.031329,-0.483457
41.609422,0.615088,0.752328,-0.318290
41.639540,0.681580,-0.506898,-0.296341
41.679697,1.139277,1.422643,-0.222157
41.709814,0.157264,1.774976,0.053133
41.739932,-1.196272,2.297212,0.458543
41.780089,-2.695489,3.313864,0.636121
41.810207,-3.138719,1.775147,0.773703
41.840324,-1.985056,1.910976,0.870698
41.880481,0.224387,3.083969,1.263812
41.910599,-0.959958,1.933031,1.365919
41.940716,-2.195568,0.830604,1.353306
41.980873,-2.014903,-0.069546,0.996428
42.010991,-1.296304,-0.379657,0.821514
42.041108,-0.698747,-0.820535,0.587296
42.081265,0.150045,-1.582261,-0.004877
42.111383,0.874979,-2.208443,-0.308629
42.141501,0.850745,-1.990736,-0.248155
42.181657,-0.613389,1.058525,-0.116786
42.211775,-1.434887,0.528345,0.392271
42.241893,-0.005290,-0.599356,0.411550
42.282045,0.803832,0.064508,0.245180
42.312162,1.640811,-0.637072,0.171807
42.342280,-0.591026,-0.617833,-0.073499
42.382437,0.099762,-1.022198,-0.991365
42.412554,1.806847,-0.369768,-0.714016
42.442672,2.428288,-1.672004,-0.478754
42.482826,2.620434,-1.023675,-0.299197
42.512944,1.456317,-0.555124,-0.552299
42.543061,0.376559,-1.115741,-0.359575
42.583218,1.559027,-1.620164,-0.220473
42.613336,1.762305,-1.412431,-0.115171
42.643453,1.765412,-1.291571,-0.125411
42.683610,0.391550,-0.576224,-0.273527
42.713728,0.498620,-0.048152,-0.226393
42.743846,0.887994,-0.048558,-0.112310
42.784002,0.938716,0.840000,-0.087147
42.814120,0.009787,1.616359,-0.094407
42.844238,-1.628801,2.552079,0.234791
42.874355,-2.285728,3.268916,0.506354
42.904502,-2.506316,2.459744,0.930606
42.934620,-2.239022,1.769696,1.096351
42.974777,-0.819135,2.934903,1.144852
43.004895,-0.503941,2.345456,1.071191
43.035012,-1.430063,1.291715,1.327251
43.075169,-2.316229,-0.046998,0.864759
