time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
20.356168,-0.000597,-0.002689,-0.001083
20.386287,0.003161,-0.002223,-0.001901
20.426446,0.000383,0.001031,-0.001608
20.456565,-0.004249,-0.003204,-0.004050
20.486684,-0.001908,-0.002458,-0.001765
20.526843,-0.004445,-0.003500,-0.005590
20.556962,-0.001456,-0.000797,-0.001817
20.587081,0.005099,0.001676,-0.005653
20.607161,0.000149,0.003699,-0.003915
20.648609,0.001414,-0.006764,-0.000264
20.678728,0.000509,0.000112,0.002745
20.708847,-0.002633,-0.003645,-0.001655
20.749006,-0.000009,-0.004659,-0.002555
20.779125,-0.004960,-0.006629,0.001398
