Timestamp,seconds,X,Y,Z,Profile,Activity
1/9/2020 12:01,27.801,-11.660233,-4.618149,2.416748,AR,walk
1/9/2020 12:01,27.901,-8.930008,-8.487335,0.25602722,AR,walk
1/9/2020 12:01,28.002,-6.496521,-8.226532,-0.34457397,AR,walk
1/9/2020 12:01,28.101,-4.094116,-8.640488,-0.45942688,AR,walk
1/9/2020 12:01,28.202,-5.7308044,-9.956543,-1.6199341,AR,walk
1/9/2020 12:01,28.301,-4.8382874,-11.337189,0.45942688,AR,walk
1/9/2020 12:01,28.402,-5.333603,-7.482361,-1.8089752,AR,walk
1/9/2020 12:01,28.501,-5.2905273,-7.0947266,-5.2139587,AR,walk
1/9/2020 12:01,28.602,-5.64946,-7.7934265,-0.73220825,AR,walk
1/9/2020 12:01,28.701,-6.8362885,-8.738586,0.34934998,AR,walk
1/9/2020 12:01,28.801,-8.413162,-8.0327,0.16270447,AR,walk
1/9/2020 12:01,28.901,-10.272385,-7.8747864,1.1437683,AR,walk
1/9/2020 12:01,29.002,-8.410767,-8.700302,-0.74894714,AR,walk
1/9/2020 12:01,29.101,-7.3220367,-9.355942,0.8063812,AR,walk
1/9/2020 12:01,29.202,-5.0512543,-10.198212,-0.44506836,AR,walk
1/9/2020 12:01,29.301,-3.6107635,-9.92543,-0.28234863,AR,walk
1/9/2020 12:01,29.401,-3.282959,-9.583252,-1.3926239,AR,walk
1/9/2020 12:01,29.501,-6.8410797,-7.5086823,-1.421341,AR,walk
1/9/2020 12:01,29.603,-8.8989105,-7.635498,-2.1583252,AR,walk
1/9/2020 12:01,29.702,-7.3579254,-7.1856537,0.55274963,AR,walk
1/9/2020 12:01,29.802,-7.7742767,-6.757324,1.1246338,AR,walk
1/9/2020 12:01,29.901,-8.961121,-7.073181,0.9308014,AR,walk
1/9/2020 12:01,30.001,-10.4231415,-8.501694,1.5936127,AR,walk
1/9/2020 12:01,30.102,-7.3866425,-9.265015,0.6149597,AR,walk
1/9/2020 12:01,30.201,-5.6279144,-8.482559,2.5962067,AR,walk
1/9/2020 12:01,30.301,-3.6969147,-8.056641,-0.62213135,AR,walk
1/9/2020 12:01,30.401,-5.326416,-9.250656,2.8378906,AR,walk
1/9/2020 12:01,30.501,-5.613556,-10.1527405,0.49771118,AR,walk
1/9/2020 12:01,30.602,-7.759918,-7.401001,-2.5866394,AR,walk
1/9/2020 12:01,30.701,-5.819351,-6.2357025,-2.3042908,AR,walk
1/9/2020 12:01,30.802,-7.0372925,-8.123627,-0.19381714,AR,walk
1/9/2020 12:01,30.901,-9.336792,-7.453644,0.33738708,AR,walk
1/9/2020 12:01,31.001,-8.0686035,-6.551544,0.7848511,AR,walk
1/9/2020 12:01,31.101,-9.087936,-11.373093,0.8614197,AR,walk
1/9/2020 12:01,31.202,-9.961319,-7.623535,2.079361,AR,walk
1/9/2020 12:01,31.301,-6.754944,-7.199997,2.6775665,AR,walk
1/9/2020 12:01,31.401,-3.7208405,-7.824524,1.385437,AR,walk
1/9/2020 12:01,31.501,-3.6466675,-8.465805,1.5457611,AR,walk
1/9/2020 12:01,31.602,-4.6540375,-8.394028,3.0604248,AR,walk
